,CustomerId,Surname,Geography,Gender,Age,EstimatedSalary
1698,15807595,Ijendu,Germany,Male,51,51113.14
1699,15664523,Colombo,Germany,Female,31,33828.64
1700,15642833,Akubundu,France,Female,30,128875.86
1701,15605279,Francis,France,Male,50,194700.81
1702,15713644,Marshall,Spain,Male,22,158974.45
1703,15750466,Rhodes,Germany,Male,42,198182.73
1704,15739054,Y?,France,Female,29,141404.07
1705,15612771,Bell,France,Male,35,4175.68
1706,15788483,Kerr,Spain,Male,38,126876.47
1707,15732832,Jideofor,France,Female,40,41052.82
1708,15772892,Robertson,France,Female,49,105760.01
1709,15713843,Kao,Spain,Male,30,27937.12
1710,15567993,Palmer,Spain,Male,28,79355.87
1711,15617603,Mackay,Germany,Male,30,102180.27
1712,15744983,Burgmann,Spain,Male,47,95719.73
1713,15630419,Davis,France,Male,44,57121.51
1714,15738828,Milano,Germany,Male,45,162478.11
1715,15778025,Dellucci,Germany,Male,43,194808.51
1716,15799479,Coles,Spain,Male,33,124045.65
1717,15684269,Gray,Spain,Female,35,17987.4
1718,15762745,Macvitie,Spain,Male,32,133653.38
1719,15746970,Townsend,Spain,Female,57,25101.17
1720,15725024,Pope,Germany,Female,33,33330.89
1721,15592116,Jensen,France,Female,39,2401.26
1722,15624391,Thomson,Spain,Female,30,178361.04
1723,15567422,Chiazagomekpele,France,Male,42,162697.93
1724,15612627,Ozuluonye,Germany,Male,29,80607.33
1725,15574879,Wright,Germany,Female,37,23146.62
1726,15745107,Lung,Germany,Male,38,89893.6
1727,15734491,Lombardo,Spain,Female,36,3173.31
1728,15675320,Leonard,Spain,Female,40,123218.81
1729,15643824,Johnston,France,Male,33,74588.41
1730,15643438,P'eng,France,Male,20,31288.77
1731,15721730,Amechi,Spain,Female,44,58561.31
1732,15680727,Fang,France,Male,49,148804.36
1733,15752508,Docherty,Germany,Male,32,51117.06
1734,15808846,Horton,Germany,Female,21,164537.17
1735,15727251,Vincent,France,Male,30,61977.82
1736,15663489,Onio,Germany,Female,29,193362.99
1737,15683677,Schiavone,Spain,Male,39,47722.79
1738,15596414,Chandler,Spain,Male,41,18510.41
1739,15730639,Fiorentino,France,Male,23,65057.71
1740,15672132,Butusov,France,Female,42,46374.64
1741,15742638,Wang,France,Female,25,42039.67
1742,15578603,Alexeieva,Germany,Female,54,138192.98
1743,15726088,Vinogradova,France,Male,40,22735.45
1744,15682533,Hughes,France,Female,39,186910.74
1745,15772995,Ts'ao,France,Male,30,75285.47
1746,15765694,Bage,Spain,Female,59,130260.11
1747,15659486,Yudina,Germany,Male,34,15034.93
1748,15568963,Naquin,Germany,Male,34,175709.4
1749,15703820,Endrizzi,France,Male,42,101069.71
1750,15569410,Tang,Germany,Female,33,153012.13
1751,15632256,Schroeder,France,Male,29,86173.92
1752,15724466,Swearingen,Germany,Female,41,197548.63
1753,15777639,McGregor,Spain,Female,23,37042.8
1754,15802501,Onyeorulu,Germany,Male,33,121085.72
1755,15778410,Clarke,Spain,Female,52,194113.99
1756,15670702,Smith,France,Male,37,101273.23
1757,15704763,Kozlova,Germany,Female,39,118711.75
1758,15645544,Nekrasov,Germany,Female,30,582.53
1759,15757646,Olague,France,Male,35,192381.21
1760,15701121,Holt,France,Male,38,136507.69
1761,15796313,Olsen,France,Female,36,138871.12
1762,15815660,Mazzi,France,Female,34,60728.89
1763,15602844,Niu,France,Male,38,189175.71
1764,15636238,Graham,France,Male,40,102547.56
1765,15770101,Millar,Germany,Male,43,36706.56
1766,15645543,Bell,France,Female,34,44756.25
1767,15596397,Kelly,France,Female,48,132870.15
1768,15770525,T'an,Spain,Male,28,16287.38
1769,15684267,Davila,Germany,Male,39,121945.42
1770,15689980,Willis,Spain,Female,36,131173.9
1771,15633260,Dumetochukwu,France,Male,37,88669.89
1772,15756471,Giles,Germany,Male,27,160835.3
1773,15721303,O'Meara,Spain,Male,34,24761.36
1774,15802256,Yao,France,Male,28,138526.96
1775,15725664,Wallace,France,Female,38,157442.75
1776,15674851,T'ien,France,Male,38,105295.77
1777,15701946,Ndubueze,France,Male,34,97782.92
1778,15748947,Chukwuraenye,France,Female,41,68255.88
1779,15673342,K'ung,France,Male,36,108790.95
1780,15601008,Stevenson,France,Male,33,143706.18
1781,15771636,Marshall,Spain,Female,36,148993.47
1782,15642002,Hayward,France,Female,35,95277.15
1783,15693381,Tipton,Spain,Male,38,152956.33
1784,15607691,Gibson,France,Male,36,94925.62
1785,15589380,Fraser,Germany,Male,40,87308.18
1786,15603846,Fang,Spain,Male,37,83978.86
1787,15753549,Dubinina,France,Male,25,37543.93
1788,15725355,Morey,France,Female,43,104889.3
1789,15773017,Todd,Spain,Female,37,149705.25
1790,15625641,Forbes,Germany,Female,74,16445.79
1791,15776467,De Salis,Spain,Female,35,54689.16
1792,15746451,Barry,Spain,Male,41,194913.86
1793,15777922,Afamefuna,Spain,Male,36,146371.72
1794,15606841,Ibbott,France,Male,38,156603.7
1795,15757648,Marshall,Germany,Female,35,182566.76
1796,15677173,Law,France,Male,37,60194.05
1797,15764170,Pinto,Germany,Male,44,36579.53
1798,15610446,Chinedum,France,Female,51,5862.53
1799,15612776,McKay,Spain,Female,39,143030.09
1800,15794122,Otutodilinna,France,Female,59,62700.08
1801,15774931,She,France,Male,30,99017.34
1802,15779247,Pai,Spain,Female,24,187987.01
1803,15707078,Kruglov,France,Female,26,123454.62
1804,15605263,Chin,France,Male,33,10921.5
1805,15607381,King,Germany,Female,31,53817.23
1806,15683471,Hansen,France,Male,38,81617.4
1807,15605037,Ting,France,Female,49,192298.84
1808,15576085,Stone,France,Male,41,143882.25
1809,15770435,McLean,France,Female,50,53130.41
1810,15592994,Zikoranachidimma,France,Female,65,190454.04
1811,15624068,Fu,France,Female,26,111906.0
1812,15595221,Trevisano,Germany,Female,33,113177.95
1813,15637131,Fallaci,France,Male,38,30529.88
1814,15613471,Wiley,Germany,Male,31,18800.13
1815,15583499,Chiagoziem,France,Male,32,46127.7
1816,15752816,Murray,France,Male,29,75585.48
1817,15804075,Chuang,Germany,Female,36,63085.94
1818,15800517,Huang,Spain,Male,32,74415.2
1819,15712319,Chukwukere,Spain,Male,45,139889.15
1820,15797389,Hsia,Spain,Male,23,7267.25
1821,15621432,Lee,Spain,Male,35,186826.22
1822,15779390,Theus,Spain,Female,31,162149.07
1823,15711219,Jennings,Germany,Female,57,180150.49
1824,15770498,Parker,France,Female,37,83478.12
1825,15678727,Tan,Germany,Male,45,26163.74
1826,15573893,Barry,Germany,Male,25,44381.06
1827,15740104,Tuan,Spain,Female,22,136365.0
1828,15792649,Patterson,Spain,Female,31,99294.22
1829,15605275,Ofodile,Germany,Male,45,173464.43
1830,15572467,Chandler,France,Male,37,127543.81
1831,15738219,Nash,France,Female,36,52526.65
1832,15600710,Atkinson,France,Male,22,32589.45
1833,15804394,Brenan,Germany,Male,32,47161.25
1834,15694188,Obidimkpa,Spain,Female,46,45424.13
1835,15583718,Terry,Germany,Male,38,8018.49
1836,15802478,Spring,Spain,Male,31,195668.0
1837,15619343,Mahmood,France,Male,56,133167.11
1838,15758813,Campbell,Germany,Male,39,123602.11
1839,15761374,Bellucci,France,Male,54,186238.85
1840,15569209,Amaechi,Spain,Female,34,158668.87
1841,15788539,Foxall,France,Female,34,9249.36
1842,15747222,Bentley,Spain,Female,35,116581.1
1843,15769346,Baird,France,Female,36,44688.08
1844,15699634,Howard,France,Female,48,148608.39
1845,15589076,Henry,France,Male,36,188670.9
1846,15812338,Sopuluchukwu,Spain,Female,30,107067.37
1847,15758845,Rocher,Spain,Female,37,61759.33
1848,15685844,White,Germany,Female,35,192776.64
1849,15583090,Komar,Spain,Female,29,46735.19
1850,15587581,Russo,Germany,Female,33,169117.74
1851,15633640,Loewenthal,France,Female,52,89081.41
1852,15573741,Aliyeva,Spain,Male,38,105227.86
1853,15633574,Montes,France,Female,41,128246.81
1854,15711455,Kuo,Germany,Female,36,94554.74
1855,15570601,Cheng,France,Female,47,33823.5
1856,15690925,McIntosh,Spain,Female,29,97468.44
1857,15709338,T'ao,France,Female,29,164137.36
1858,15780746,Tyndall,France,Male,61,191313.7
1859,15681956,Bailey,France,Male,34,65257.57
1860,15778190,Onyekaozulu,Spain,Female,28,178222.77
1861,15786852,Nwachukwu,Germany,Female,38,179445.28
1862,15726494,Romani,France,Male,44,65500.53
1863,15641183,Chin,Spain,Male,25,97877.92
1864,15805312,Bellucci,France,Male,45,113051.57
1865,15636572,Christmas,France,Female,32,105969.05
1866,15632575,Moore,France,Female,70,122996.76
1867,15740164,Genovesi,France,Female,33,68087.15
1868,15574947,Cartwright,France,Male,36,21478.36
1869,15597909,Johnstone,Germany,Male,33,158437.73
1870,15782574,Warner,Spain,Male,33,76551.7
1871,15734999,Stephenson,Spain,Male,36,15887.68
1872,15706593,Ellis,Spain,Female,50,33741.84
1873,15766686,Nebechi,Germany,Female,39,20652.69
1874,15590268,Chu,Spain,Male,35,112781.5
1875,15763055,Onuchukwu,Spain,Male,31,119996.95
1876,15664754,Steele,Germany,Male,39,6981.43
1877,15643630,Quaife,Spain,Male,55,185211.28
1878,15641043,Scott,Spain,Male,35,78436.36
1879,15768095,Yeh,France,Male,31,139048.0
1880,15811314,Y?,Germany,Female,36,136329.96
1881,15669922,Conti,Spain,Female,36,14721.8
1882,15707114,Holder,France,Male,30,3430.38
1883,15670602,Burgess,Germany,Male,24,160450.21
1884,15713479,Ozuluonye,France,Male,35,1485.27
1885,15663830,De Luca,Spain,Male,32,19720.08
1886,15566958,Li Fonti,Spain,Male,39,41183.02
1887,15680918,Freeman,Spain,Male,34,139410.08
1888,15663921,Pisani,France,Male,60,163691.48
1889,15716324,Ignatieff,France,Female,23,115147.33
1890,15796969,Lahti,France,Male,33,74945.11
1891,15574783,Perkins,France,Female,37,180363.56
1892,15773487,Conway,Germany,Female,31,196021.73
1893,15802486,Hayes,France,Male,34,125979.36
1894,15783398,Rizzo,Spain,Female,49,111421.77
1895,15649418,Krylov,France,Female,29,115818.51
1896,15604588,Li Fonti,Spain,Female,38,179360.76
1897,15735428,Talbot,Spain,Female,37,82351.06
1898,15629078,Matthias,Germany,Female,45,192744.23
1899,15806880,Boyle,Spain,Female,30,113408.47
1900,15754999,Ch'eng,France,Female,33,124641.42
1901,15781034,Mason,Spain,Male,67,54871.02
1902,15622017,Bruno,Spain,Female,33,98820.09
1903,15705885,Smeaton,Spain,Male,36,45570.84
1904,15677382,Miller,Spain,Female,69,182336.45
1905,15566843,Gotch,Germany,Male,20,118825.56
1906,15608387,Fu,France,Female,29,103372.79
1907,15810786,O'Toole,France,Female,67,43486.73
1908,15626983,Ledford,Spain,Female,48,40062.99
1909,15773605,Iadanza,Spain,Female,32,46175.7
1910,15811261,Alaniz,Spain,Male,42,120830.73
1911,15590606,Saunders,France,Male,41,5967.09
1912,15576644,Lin,Germany,Female,29,122134.56
1913,15750264,Pinto,Germany,Male,30,62972.13
1914,15741554,Streeter,Spain,Male,31,174815.54
1915,15769051,Shaw,Spain,Male,25,192841.13
1916,15812198,Chen,Germany,Male,48,33310.72
1917,15699772,Barclay,Germany,Female,40,72876.43
1918,15744105,Kodilinyechukwu,France,Female,28,50911.41
1919,15739858,Otitodilichukwu,France,Male,56,142400.27
1920,15723720,McKenzie,France,Female,31,48778.46
1921,15638355,Woods,France,Female,35,156361.58
1922,15805637,Hsing,France,Male,36,133807.77
1923,15629575,Wheare,France,Male,36,179128.69
1924,15586243,Yobachi,France,Male,44,91810.71
1925,15757931,Fang,France,Male,24,173195.33
1926,15716023,Pearson,France,Male,31,182270.88
1927,15647782,Brown,Germany,Male,36,177130.33
1928,15716609,L?,Germany,Male,54,49954.79
1929,15623791,Padovesi,Spain,Female,40,141896.74
1930,15627262,Soto,Germany,Male,23,120661.71
1931,15652693,Greco,France,Female,26,149814.68
1932,15586993,Giordano,Spain,Female,56,41782.7
1933,15815560,Bogle,Germany,Male,74,46172.47
1934,15584930,Grimmett,Germany,Male,30,2704.09
1935,15799031,Ayers,France,Male,39,6726.53
1936,15810457,Miller,Germany,Female,33,170764.08
1937,15697879,Webb,France,Male,30,45742.42
1938,15594902,Lombardi,France,Male,38,162304.59
1939,15799710,Wei,France,Male,37,80883.82
1940,15659651,Ross,Germany,Female,31,118508.09
1941,15645956,Jideofor,Spain,Male,44,69697.74
1942,15651713,King,France,Male,45,183575.01
1943,15737265,Nwokeocha,Germany,Male,39,161203.6
1944,15687310,Humphries,Spain,Male,39,143752.77
1945,15607347,Olisaemeka,France,Male,22,121894.31
1946,15698321,Yobanna,Germany,Male,34,147055.87
1947,15657812,Ch'iu,France,Male,52,172033.57
1948,15569187,Fleming,Spain,Male,35,143774.06
1949,15681562,Trevisan,France,Female,43,139366.58
1950,15615456,Aleksandrova,France,Female,37,81776.84
1951,15589793,Onwuamaeze,France,Male,53,190998.96
1952,15781884,Knox,Germany,Male,27,4470.52
1953,15675190,Chia,France,Male,21,135851.3
1954,15600734,Townsend,Spain,Male,51,172372.63
1955,15779176,Dike,Germany,Female,58,135875.51
1956,15605286,Moyes,France,Male,55,128124.7
1957,15674922,Beavers,France,Male,54,167023.95
1958,15737506,Tretiakova,France,Male,42,149807.01
1959,15780514,Fuller,France,Male,33,54290.62
1960,15623647,Dellucci,Spain,Female,36,86013.96
1961,15668472,Ritchie,Spain,Female,24,79886.06
1962,15692416,Aikenhead,Spain,Female,52,141959.11
1963,15771139,Douglas,Germany,Male,34,66680.77
1964,15738318,Kung,France,Female,40,98640.15
1965,15772243,MacDonald,France,Female,33,142797.5
1966,15638463,Okwudilichukwu,Germany,Female,48,163581.67
1967,15598088,Ni,Spain,Male,25,163221.22
1968,15693468,Simmons,Spain,Female,39,12440.44
1969,15671930,H?,France,Female,36,145551.6
1970,15762268,Hancock,France,Female,41,50908.48
1971,15780954,Cran,Spain,Male,26,30149.21
1972,15700174,McKay,Spain,Female,30,57769.2
1973,15635728,P'an,France,Male,41,156381.47
1974,15679283,Parkhill,France,Female,33,178123.86
1975,15591386,Golubova,France,Female,35,51112.8
1976,15694192,Nwankwo,Spain,Female,38,173783.38
1977,15585901,Johnson,Spain,Male,35,174770.14
1978,15792329,Mao,Germany,Male,37,172063.09
1979,15635597,Echezonachukwu,France,Male,33,155294.17
1980,15775880,McElyea,France,Female,30,40320.3
1981,15630913,Rosas,Spain,Female,69,134260.34
1982,15756680,Phillips,France,Male,28,147090.9
1983,15587913,Palerma,Spain,Female,40,132368.47
1984,15737605,Morris,Spain,Female,45,164741.5
1985,15627876,Pavlova,Spain,Female,47,63051.32
1986,15772601,Lu,Germany,Female,41,199761.29
1987,15758606,Yamamoto,France,Male,54,55725.04
1988,15657107,Angelo,Spain,Female,46,163145.5
1989,15622454,Zaitsev,Spain,Male,28,57992.49
1990,15775803,Cawker,Spain,Male,41,193093.77
1991,15570859,Froggatt,Germany,Male,36,57531.14
1992,15748381,Gorbunov,France,Female,29,77242.19
1993,15787189,Tai,Germany,Male,60,153046.16
1994,15666055,Rowe,France,Female,49,63405.2
1995,15617648,Mikkelsen,France,Female,44,106564.88
1996,15755678,Kovalyov,France,Male,62,42763.12
1997,15624781,Mbanefo,France,Female,34,168753.34
1998,15779497,Ts'ai,France,Male,43,19483.35
1999,15567399,Enderby,Germany,Male,43,158646.46
2000,15613656,Lombardi,France,Male,58,83172.19
2001,15734311,Hamilton,France,Female,27,76889.79
2002,15657214,Hsia,France,Male,74,51554.58
2003,15799350,Mao,France,Male,41,105570.39
2004,15729970,Ugochukwu,Germany,Male,29,79495.01
2005,15725835,West,Germany,Female,32,52583.79
2006,15745543,Hughes,France,Male,39,26848.25
2007,15727384,Chukwuemeka,Germany,Female,43,10072.55
2008,15666916,Lira,France,Male,43,187296.78
2009,15732917,Li,Germany,Male,46,104016.61
2010,15612050,Castiglione,Spain,Female,48,151310.16
2011,15726267,Paterson,France,Male,32,62810.91
2012,15780124,Blair,France,Male,74,60830.38
2013,15742238,Dellucci,Germany,Male,35,116672.02
2014,15679024,Udinesi,France,Male,32,77304.49
2015,15715297,Yuan,Germany,Female,40,52894.01
2016,15633612,Yuryeva,France,Male,28,116471.43
2017,15602929,Wilson,Spain,Female,37,4539.38
2018,15696703,Dean,Germany,Male,27,142367.72
2019,15756668,Ross,France,Male,30,110520.48
2020,15565779,Kent,Germany,Female,30,188258.49
2021,15795519,Vasiliev,Germany,Female,18,197322.13
2022,15761477,Golibe,Germany,Male,24,80241.14
2023,15731890,Chukwukere,France,Male,41,172814.99
2024,15633043,Fedorova,Spain,Female,39,38410.74
2025,15752953,Chien,France,Male,45,17622.82
2026,15603088,Rossi,Spain,Female,23,48021.71
2027,15606613,Samson,France,Female,59,88958.49
2028,15635939,Fenton,France,Female,39,116343.09
2029,15666043,Mackey,France,Male,33,166102.61
2030,15746190,Payton,Spain,Female,28,104353.26
2031,15591357,Cowger,France,Male,51,115429.32
2032,15658716,Banks,Germany,Female,37,178106.34
2033,15679909,Pugliesi,Spain,Male,41,132152.32
2034,15634262,Fantin,Germany,Male,34,21521.38
2035,15799825,Bentley,France,Female,44,27431.62
2036,15756875,Freeman,Spain,Male,34,42143.61
2037,15678146,Wong,Spain,Female,24,106457.11
2038,15710743,Onwuamaeze,France,Male,47,133831.37
2039,15595831,Shen,Germany,Female,64,164083.72
2040,15626684,Huang,France,Female,38,159207.34
2041,15709846,Yeh,France,Female,39,84487.62
2042,15635459,Shih,Germany,Female,27,3674.71
2043,15642544,Henderson,France,Male,34,12092.03
2044,15566494,Fang,France,Male,45,77475.73
2045,15655238,Dellucci,France,Female,31,41291.73
2046,15733429,Chou,Germany,Male,34,343.38
2047,15814536,Conti,France,Male,37,47432.43
2048,15771702,Roberts,France,Female,35,127827.18
2049,15723008,Lo Duca,France,Female,45,35633.15
2050,15797160,Glover,France,Female,49,182865.09
2051,15792222,Johnstone,France,Female,37,169386.81
2052,15644765,Ashton,Germany,Male,26,149073.88
2053,15610686,Melton,France,Male,63,184107.26
2054,15730868,Marshall,France,Male,41,22750.17
2055,15705991,Kenenna,Germany,Male,38,11950.29
2056,15577078,Zakharov,Spain,Male,38,152880.07
2057,15679550,Chukwualuka,France,Male,32,175252.78
2058,15787655,Chu,France,Male,47,174303.29
2059,15668081,Capon,Spain,Female,50,80701.72
2060,15747980,Cattaneo,Spain,Male,38,198516.2
2061,15710295,Patrick,Germany,Female,38,175756.36
2062,15724443,Taylor,Germany,Female,29,82824.08
2063,15571305,Stephenson,Germany,Female,35,179866.01
2064,15569503,Yeh,France,Male,44,159899.97
2065,15581840,DeRose,France,Male,33,138504.28
2066,15772262,Vavilov,Germany,Male,37,127394.67
2067,15767794,Browne,France,Male,31,58961.49
2068,15629338,Collingridge de Tourcey,Spain,Female,31,103644.98
2069,15790379,Rowe,Germany,Male,28,119647.7
2070,15750684,Jibunoh,France,Female,42,28465.86
2071,15697214,Korovin,Spain,Female,36,152979.14
2072,15711015,Hammonds,France,Male,36,190911.02
2073,15573309,Ward,Spain,Female,48,95794.98
2074,15805303,Olisanugo,Germany,Male,44,189742.78
2075,15741385,Gallop,Germany,Male,45,188574.08
2076,15780254,Gartrell,France,Male,40,183872.88
2077,15744843,K'ung,Spain,Female,34,196555.32
2078,15815626,Oluchi,France,Male,63,112503.24
2079,15784736,Jamieson,France,Male,45,46864.0
2080,15813412,Barlow,France,Female,55,65864.4
2081,15809143,White,Germany,Male,32,125167.92
2082,15617617,Stewart,Spain,Male,39,177519.39
2083,15779738,Buccho,France,Male,24,169653.32
2084,15668669,Benson,France,Female,36,118372.55
2085,15687477,Thompson,Germany,Male,28,16481.12
2086,15578908,Todd,Spain,Female,32,138525.19
2087,15687658,Burgin,France,Female,52,14608.0
2088,15615020,Nnaife,Germany,Female,41,81548.38
2089,15608886,Okwudiliolisa,France,Female,33,69608.48
2090,15602551,Johnson,Spain,Male,39,68873.8
2091,15672945,Parkes,France,Female,37,81102.81
2092,15757408,Lo,Spain,Male,38,81054.0
2093,15806132,Martin,France,Male,55,74149.77
2094,15813022,Kapustina,Spain,Male,70,99503.19
2095,15673578,Page,Germany,Female,40,10109.47
2096,15757916,Amaechi,France,Female,38,58855.85
2097,15689168,Munro,Spain,Male,37,84402.46
2098,15769216,Panicucci,France,Female,43,49713.87
2099,15593295,Greathouse,France,Male,57,133537.53
2100,15804814,Ts'ui,France,Male,40,124615.59
2101,15778934,Napolitani,Spain,Female,49,98090.69
2102,15802351,Beers,Germany,Female,33,42607.69
2103,15630241,Tretyakova,France,Male,61,192434.11
2104,15719561,Lin,France,Male,42,60686.4
2105,15615096,Costa,France,Female,31,49463.44
2106,15659931,Ibezimako,Germany,Female,55,81431.99
2107,15714586,Marcelo,Spain,Female,42,22909.56
2108,15634949,Hay,Germany,Male,74,65532.17
2109,15589224,Moore,Spain,Male,41,141053.85
2110,15795990,Lumholtz,Germany,Female,48,3472.63
2111,15603216,Simpson,France,Male,25,102083.78
2112,15631201,Hill,Spain,Female,28,1801.77
2113,15686255,Mouzon,Germany,Male,35,85185.44
2114,15746594,Wu,Spain,Male,33,119882.7
2115,15718893,Pirozzi,Germany,Female,54,83715.66
2116,15671609,Ibeabuchi,France,Male,44,23425.78
2117,15652540,Garnsey,France,Male,31,77326.78
2118,15774857,Synnot,France,Female,27,156150.08
2119,15791836,Wildman,France,Male,29,108577.97
2120,15651554,Anenechukwu,Germany,Female,54,133573.29
2121,15583576,Tai,France,Male,30,102057.86
2122,15732740,Plant,Spain,Female,32,47247.56
2123,15723320,Azubuike,Germany,Female,25,114566.47
2124,15603851,Galkin,France,Male,32,184464.7
2125,15777923,Johnston,France,Female,45,151401.33
2126,15735719,Babbage,France,Female,40,70607.1
2127,15703482,Walker,Germany,Male,34,147074.67
2128,15605835,Rice,France,Male,37,105780.18
2129,15664881,Norton,France,Male,34,109496.45
2130,15757568,Bogolyubov,France,Female,45,137739.45
2131,15792660,Gibbons,France,Male,38,105140.92
2132,15599722,Chia,Spain,Female,43,113276.46
2133,15726354,Smith,France,Female,32,172531.23
2134,15610355,Hunter,France,Male,44,64375.4
2135,15704284,Ekechukwu,Germany,Male,57,28434.44
2136,15621893,Bellucci,France,Male,18,46941.41
2137,15588219,Ford,France,Female,38,29333.01
2138,15688619,Scott,Spain,Male,45,193724.51
2139,15765518,Gregson,France,Female,51,34967.75
2140,15616931,Moore,France,Male,41,55663.85
2141,15758372,Wallace,France,Male,18,55753.12
2142,15782591,Cook,France,Male,35,176962.31
2143,15612109,Speth,France,Male,38,181507.44
2144,15613712,Boag,Spain,Male,34,61995.57
2145,15639322,Grave,Spain,Male,33,98349.13
2146,15594349,Streeten,France,Male,49,59748.19
2147,15574167,Fox,France,Male,33,159840.51
2148,15811842,Artemyeva,Spain,Male,26,6656.64
2149,15648794,Giordano,Spain,Male,57,37141.62
2150,15771211,Perkins,France,Male,38,37094.75
2151,15588614,Walton,France,Male,57,159475.08
2152,15630698,Hay,France,Female,55,51548.14
2153,15694200,Gardner,France,Male,36,58719.63
2154,15721426,Milne,Germany,Male,65,7861.68
2155,15725997,She,France,Female,35,19199.61
2156,15762138,Hu,France,Male,42,178504.29
2157,15750649,Uwakwe,France,Female,44,189016.14
2158,15685706,Bird,France,Female,40,156048.64
2159,15641835,Anderson,France,Male,72,52876.41
2160,15586821,Bellew,France,Male,28,19653.08
2161,15569678,Cocci,Germany,Male,32,139451.98
2162,15793842,Krichauff,France,Female,34,128136.29
2163,15667554,Cameron,France,Male,35,45206.57
2164,15794479,Becker,Spain,Male,77,190146.83
2165,15585041,Ainsworth,France,Male,33,158313.87
2166,15780650,Biryukov,France,Male,40,96670.2
2167,15780846,Redding,France,Male,33,62163.53
2168,15805260,Wood,Germany,Female,56,88428.41
2169,15621629,Scott,Germany,Male,43,35908.46
2170,15662151,Gould,France,Male,40,168780.04
2171,15747174,Hao,Germany,Male,58,191263.76
2172,15651585,Power,Germany,Male,35,83052.03
2173,15649738,White,France,Female,46,125962.02
2174,15633108,Thorpe,France,Male,26,164696.27
2175,15769254,Tuan,Germany,Female,34,187011.96
2176,15704746,Inman,Spain,Male,35,55324.49
2177,15637644,Hanson,France,Female,24,34335.55
2178,15609562,MacDonald,Spain,Female,43,17004.14
2179,15787459,Parkes,Spain,Male,40,116331.42
2180,15762902,Stanley,France,Female,42,22974.01
2181,15738605,Fischer,Germany,Female,46,49725.16
2182,15724889,Chinweuba,Spain,Male,38,87412.74
2183,15730735,Henning,France,Male,38,26136.89
2184,15689147,Ogochukwu,France,Female,40,126554.96
2185,15730397,Narelle,Spain,Male,40,193321.3
2186,15762169,Bergman,Germany,Male,37,90928.02
2187,15589320,Sagese,Spain,Male,34,76510.46
2188,15799211,Anenechi,Spain,Female,32,120115.5
2189,15798310,Palerma,France,Male,35,197984.58
2190,15609998,Okwudilichukwu,Germany,Female,59,142977.05
2191,15583548,Harrison,Spain,Female,47,82522.61
2192,15761763,Jamieson,France,Male,33,150664.97
2193,15764409,Goodman,France,Male,37,114153.44
2194,15710161,Ko,France,Female,34,171706.66
2195,15735246,Norman,Spain,Female,58,119071.56
2196,15791700,Ugochukwutubelum,Germany,Male,47,143007.49
2197,15670753,Uvarova,Spain,Male,35,31302.35
2198,15573876,Chia,Spain,Male,48,71139.8
2199,15770174,Piazza,France,Male,29,54122.89
2200,15641114,Power,France,Male,37,120031.29
2201,15682435,P'eng,France,Male,35,104076.51
2202,15751788,Johnson,Spain,Male,28,175853.64
2203,15672598,Walker,Spain,Male,30,175795.87
2204,15762803,Innes,France,Male,31,15360.91
2205,15812982,Francis,Spain,Male,38,168460.12
2206,15597901,Chidozie,France,Male,34,181177.9
2207,15731507,Mackenzie,France,Female,33,58363.94
2208,15809826,Craigie,France,Female,46,20276.87
2209,15764237,Manfrin,Spain,Male,33,91514.62
2210,15769917,Onyekachi,Germany,Female,34,76703.1
2211,15641850,Pethard,France,Male,40,110887.14
2212,15770974,Nwabugwu,Germany,Female,37,109843.16
2213,15803749,DeRose,Germany,Female,41,12577.21
2214,15684999,Ch'eng,France,Female,26,179365.1
2215,15770225,Padovesi,France,Male,36,65816.53
2216,15627484,Obielumani,France,Female,47,124170.9
2217,15610337,Stephens,Spain,Male,35,175015.12
2218,15752488,Emery,Spain,Female,31,115441.66
2219,15610056,Dufresne,Germany,Female,34,128247.03
2220,15806049,Lee,Germany,Female,49,141914.94
2221,15736069,Hsing,Germany,Female,35,115566.57
2222,15763662,Longo,Germany,Male,43,175423.69
2223,15615575,Vial,France,Male,34,133447.49
2224,15691723,Chukwudi,Spain,Male,55,114474.98
2225,15774098,Grant,Germany,Male,38,52044.66
2226,15750808,Ma,Spain,Male,46,180290.68
2227,15744368,Sun,Spain,Male,58,132034.13
2228,15610594,Moss,France,Female,37,20968.88
2229,15756125,Booth,Spain,Male,44,158735.1
2230,15623277,Ross,France,Female,30,196134.44
2231,15795954,Ndukaku,France,Male,35,22374.97
2232,15671969,Pruneda,Spain,Male,36,161668.15
2233,15791268,Neumann,Spain,Male,38,67339.34
2234,15713655,Calabrese,France,Female,38,56229.72
2235,15633930,Yobachukwu,Spain,Female,56,140991.23
2236,15712849,Tung,Germany,Male,41,177644.52
2237,15639077,Marchesi,France,Female,30,142342.55
2238,15808784,Hess,France,Male,28,154559.28
2239,15648577,Pickering,France,Female,31,176570.28
2240,15670345,Mazzi,Germany,Female,33,191961.83
2241,15633112,Madukaego,Germany,Male,42,9452.88
2242,15714397,Trentino,Germany,Female,30,165257.31
2243,15780038,Paterson,Spain,Male,38,169763.89
2244,15756305,Marchesi,France,Female,66,160663.11
2245,15578799,Anayolisa,France,Female,58,192072.1
2246,15800326,Poole,Spain,Female,39,93275.61
2247,15785485,Zhou,Germany,Female,41,112269.67
2248,15783958,Bates,Spain,Female,37,2186.83
2249,15727546,Olejuru,France,Male,35,43075.7
